,school_id,name,nature,doublehigh,id,rank,rank_type,view_total,view_month,view_week,level_name,answerurl,type_name,f211,belong,colleges_level,school_type,single_province,type,is_recruitment,code_enroll,city_name,county_id,central,department,dual_class,level,admissions,county_name,province_name,nature_name,province_id,city_id,f985,is_top,dual_class_name,view_total_number,special,logo,num_subject,num_master,num_doctor,short,email,address,phone,site,create_date,area
54,459,河南大学,36000,0,gkschool459,143,33,891w,33483,3138,普通本科,https://answer.eol.cn/question/index?id=1015&source=zsgk_app,综合类,2,河南省,,6000,,5000,1,1047500,开封市,0,2,2,38000,2001,2,,河南,公办,41,4102,2,2,双一流,8910147,[],https://static-data.eol.cn/upload/logo/459.jpg,0,43,20,河大,hedazhaoban@126.com,河南省开封市明伦街85号,"0371-22196686,0371-22868221",http://zs.henu.edu.cn/,1912,3300.00
55,106,暨南大学,36000,0,gkschool106,51,34,875.7w,34169,1354,普通本科,https://answer.eol.cn/question/index?id=684&source=zsgk_app,综合类,1,中央统战部,,6000,,5000,1,1055900,广州市,440106,1,2,38000,2001,2,天河区,广东,公办,44,4401,2,2,双一流,8757347,[],https://static-data.eol.cn/upload/logo/106.jpg,4,41,23,暨大,ozsb@jnu.edu.cn,石牌校区：广东省广州市天河区黄埔大道西601号；番禺校区：广东省广州市番禺区兴业大道东855号,"020-85220130,020-85221340",https://zsb.jnu.edu.cn,1906,3182.10
56,284,深圳大学,36000,0,gkschool284,58,35,873.9w,16079,1066,普通本科,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,综合类,2,广东省,,6000,,5000,1,1059000,深圳市,0,2,2,38003,2001,2,,广东,公办,44,4403,2,2,,8739344,[],https://static-data.eol.cn/upload/logo/284.jpg,0,38,10,深大,zsb@szu.edu.cn,后海校区：广东省深圳市南山区南海大道3688号；西丽校区：广东省深圳市南山区学苑大道1066号,0755-26536235,http://zs.szu.edu.cn,1983,2314.50
57,460,河南科技大学,36000,0,gkschool460,281,36,855.6w,10578,1257,普通本科,https://answer.eol.cn/question/index?id=1016&source=zsgk_app,综合类,2,河南省,,6000,,5000,1,1046400,洛阳市,0,2,2,38003,2001,2,,河南,公办,41,4103,2,2,,8556164,[],https://static-data.eol.cn/upload/logo/460.jpg,0,38,4,河科大,zhsb@haust.edu.cn,洛阳市洛龙区开元大道263号,"0379-65627022,0379-65627035",https://zjc.haust.edu.cn/sy.htm,1952,4600.00
58,566,中央财经大学,36000,0,gkschool566,49,4,835.4w,9506,893,普通本科,,财经类,1,教育部,,6000,,5006,1,1003400,北京市,110108,2,1,38000,2001,1,海淀区,北京,公办,11,1101,2,2,双一流,8353974,[],https://static-data.eol.cn/upload/logo/566.jpg,3,15,5,"央财,中央财大,中财大,CUFE",zsb@cufe.edu.cn,学院南路校区地址：北京市海淀区学院南路39号;沙河校区地址：北京市昌平区沙河高教园区,010-62288332,http://zs.cufe.edu.cn,1949,1540.74
59,537,山东科技大学,36000,0,gkschool537,149,17,833.5w,4256,465,普通本科,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,理工类,2,山东省,,6000,,5001,1,1042400,青岛市,0,2,2,38003,2001,2,,山东,公办,37,3702,2,2,,8335360,[],https://static-data.eol.cn/upload/logo/537.jpg,0,26,10,山东科大,zsb@sdust.edu.cn,青岛经济技术开发区前湾港路579号,0532-86057077,http://zs.sdust.edu.cn/,1951,3640.00
60,1073,重庆工商大学,36000,0,gkschool1073,152,5,828.8w,22467,2112,普通本科,https://answer.eol.cn/question/index?id=1391&source=zsgk_app,财经类,2,重庆市,,6000,,5006,1,1179900,重庆市,500108,2,2,38003,2001,2,南岸区,重庆,公办,50,5001,2,2,,8288440,[],https://static-data.eol.cn/upload/logo/1073.jpg,0,12,0,,zhban@ctbu.edu.cn,重庆市南岸区学府大道19号：重庆市南岸区学府大道28号：江北校区：重庆市江北区董家溪鹅石堡山26号,023-62769696,https://acgozs.ctbu.edu.cn/,1952,2504.61
61,47,北京航空航天大学,36000,0,gkschool47,11,18,823.1w,12068,1220,普通本科,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,理工类,1,工业和信息化部,,6000,,5001,1,1000600,北京市,110108,1,2,38001,2001,1,海淀区,北京,公办,11,1101,1,2,双一流,8230761,[],https://static-data.eol.cn/upload/logo/47.jpg,63,40,23,"中国航空航天大学,北航,BUAA",zsbgs@buaa.edu.cn,学院路校区:北京市海淀区学院路37号;沙河校区:北京市昌平区沙河高教园区,"010-82317695,010-82338793,010-82338240",http://zsjyc.buaa.edu.cn,1952,3000.00
62,107,西北工业大学,36000,0,gkschool107,30,19,806.3w,46631,3255,普通本科,https://answer.eol.cn/question/index?id=685&source=zsgk_app,理工类,1,工业和信息化部,,6000,,5001,1,1069900,西安市,610103,1,2,38001,2001,1,碑林区,陕西,公办,61,6101,1,2,双一流,8063358,[],https://static-data.eol.cn/upload/logo/107.jpg,17,32,22,"西北工大,西工大,NPU,NWPU",ao@nwpu.edu.cn,西安市友谊西路127号,"029-88460206,029-88492310",http://zsb.nwpu.edu.cn,1938,5100.00
63,173,扬州大学,36000,0,gkschool173,98,37,806.3w,20151,2190,普通本科,https://answer.eol.cn/question/index?id=748&source=zsgk_app,综合类,2,江苏省,,6000,,5000,1,1111700,扬州市,0,2,2,38003,2001,2,,江苏,公办,32,3210,2,2,,8063180,[],https://static-data.eol.cn/upload/logo/173.jpg,3,47,22,扬大,ydzb@yzu.edu.cn,江苏省扬州市大学南路88号,"0514-87991290,0514-87990685,0514-87990230,0514-879",http://zhaoban.yzu.edu.cn/,1902,4000.00
64,463,河南理工大学,36000,0,gkschool463,218,20,801.9w,8823,984,普通本科,https://answer.eol.cn/question/index?id=1018&source=zsgk_app,理工类,2,河南省,,6000,,5001,1,1046000,焦作市,0,2,2,38003,2001,2,,河南,公办,41,4108,2,2,,8019461,[],https://static-data.eol.cn/upload/logo/463.jpg,0,20,6,hpu,zsjy@hpu.edu.cn,河南省焦作高新区世纪大道2001号,"0391-3986000,0391-3986111,0391-3987225",http://www6.hpu.edu.cn/web5/,1909,4100.00
65,540,山东理工大学,36000,0,gkschool540,350,21,793.6w,7096,855,普通本科,https://answer.eol.cn/question/index?id=1084&source=zsgk_app,理工类,2,山东省,,6000,,5001,1,1043300,淄博市,0,2,2,38003,2001,2,,山东,公办,37,3703,2,2,,7936140,[],https://static-data.eol.cn/upload/logo/540.jpg,0,26,4,"山理工,SDUT",zsb@sdut.edu.cn,山东省淄博市张店区新村西路266号,0533-2780673,http://zsvw.sdut.edu.cn/,1956,3600.00
66,81,天津理工大学,36000,0,gkschool81,205,22,790.5w,15156,1512,普通本科,https://answer.eol.cn/question/index?id=660&source=zsgk_app,理工类,2,天津市,,6000,,5001,1,1006000,天津市,120111,2,2,38003,2001,2,西青区,天津,公办,12,1201,2,2,,7905123,[],https://static-data.eol.cn/upload/logo/81.jpg,0,19,3,天津理工,zsb@tjut.edu.cn,天津市西青区宾水西道391号,022-60216795,http://zsb.tjut.edu.cn/,1979,2391.30
67,63,合肥工业大学,36000,0,gkschool63,83,23,786.8w,7422,709,普通本科,,理工类,1,教育部,,6000,,5001,1,1035900,合肥市,340103,2,1,38000,2001,1,庐阳区,安徽,公办,34,3401,2,2,双一流,7867917,[],https://static-data.eol.cn/upload/logo/63.jpg,5,38,16,"hfut,合工大",hfutzb@hfut.edu.cn,安徽省合肥市屯溪路193号,"0551-62902397,0551-62902327",http://bkzs.hfut.edu.cn,1945,5000.00
68,33,大连海事大学,36000,0,gkschool33,108,24,777.5w,18873,888,普通本科,https://answer.eol.cn/question/index?id=612&source=zsgk_app,理工类,1,交通运输部,,6000,,5001,1,1015100,大连市,210211,1,2,38000,2001,1,甘井子区,辽宁,公办,21,2102,2,2,双一流,7774660,[],https://static-data.eol.cn/upload/logo/33.jpg,4,20,7,"大连海事,海大,DMU,大连海大",dlmuzhaosheng@126.com,辽宁省大连市凌海路1号,"0411-84727233,0411-84724303",http://bkzs.dlmu.edu.cn,1909,2040.00
69,116,河海大学,36000,0,gkschool116,79,25,776.7w,7994,858,普通本科,,理工类,1,教育部,,6000,,5001,1,1029400,南京市,320115,2,1,38000,2001,1,江宁区,江苏,公办,32,3201,2,2,双一流,7766962,[],https://static-data.eol.cn/upload/logo/116.jpg,6,38,16,"hhu,河海",2028286983@qq.com,江苏省南京市鼓楼区西康路1号;江苏省南京市江宁区佛城西路8号,"025-58099483,025-58099489",http://zsw.hhu.edu.cn,1915,2579.00
70,293,广州大学,36000,0,gkschool293,139,38,770.7w,10289,669,普通本科,https://answer.eol.cn/question/index?id=860&source=zsgk_app,综合类,2,广东省,,6000,,5000,1,1107800,广州市,0,2,2,38003,2001,2,,广东,公办,44,4401,2,2,,7707167,[],https://static-data.eol.cn/upload/logo/293.jpg,0,31,8,gzhu,zhaosb@gzhu.edu.cn,校本部：广州市番禺区大学城外环西路230号；桂花岗校区位于广州市越秀区解放北路桂花岗东1号,020-39366232,http://zsjy.gzhu.edu.cn,2000,1880.00
71,558,中国传媒大学,36000,0,gkschool558,96,1,764.4w,14733,1286,普通本科,,艺术类,1,教育部,,6000,,5009,1,1003300,北京市,110105,2,1,38000,2001,1,朝阳区,北京,公办,11,1101,2,2,双一流,7643894,[],https://static-data.eol.cn/upload/logo/558.jpg,3,19,8,"中传,CUC",cuczsb@cuc.edu.cn,北京市朝阳区定福庄东街一号,"010-65779370,010-65779256",http://zhaosheng.cuc.edu.cn,1954,695.55
72,57,西安电子科技大学,36000,0,gkschool57,48,26,759.7w,10774,1014,普通本科,https://answer.eol.cn/question/index?id=636&source=zsgk_app,理工类,1,教育部,,6000,,5001,1,1070100,西安市,610113,2,1,38000,2001,1,雁塔区,陕西,公办,61,6101,2,2,双一流,7596897,[],https://static-data.eol.cn/upload/logo/57.jpg,3,26,14,"西安电子,西军电,XDU,西电",zsb@mail.xidian.edu.cn,北校区地址：西安市太白南路2号南校区地址：西安市西沣路兴隆段266号,"029-88202335,029-88204236",http://zsb.xidian.edu.cn,1931,4050.00
73,82,天津科技大学,36000,0,gkschool82,231,27,753.1w,5363,433,普通本科,https://answer.eol.cn/question/index?id=661&source=zsgk_app,理工类,2,天津市,,6000,,5001,1,1005700,天津市,120103,2,2,38003,2001,2,河西区,天津,公办,12,1201,2,2,,7531415,[],https://static-data.eol.cn/upload/logo/82.jpg,2,18,4,天津科大,zszx@tust.edu.cn,天津市河西区大沽南路1038号,"022-60600336,022-28113336",http://zsb.tust.edu.cn/,1958,2299.80
74,85,天津商业大学,36000,0,gkschool85,302,6,745.8w,10860,553,普通本科,https://answer.eol.cn/question/index?id=664&source=zsgk_app,财经类,2,天津市,,6000,,5006,1,1006900,天津市,120113,2,2,38003,2001,2,北辰区,天津,公办,12,1201,2,2,,7457506,[],https://static-data.eol.cn/upload/logo/85.jpg,0,67,10,天津商大,tszsb@tjcu.edu.cn,天津市北辰区光荣道409号,022-26656785,http://zs.tjcu.edu.cn,1980,1340.00
75,37,西北大学,36000,0,gkschool37,90,39,743.7w,20904,1983,普通本科,https://answer.eol.cn/question/index?id=616&source=zsgk_app,综合类,1,陕西省,,6000,,5000,1,1069700,西安市,610103,2,2,38000,2001,1,碑林区,陕西,公办,61,6101,2,2,双一流,7437274,[],https://static-data.eol.cn/upload/logo/37.jpg,6,37,24,"nwu,西大",zsb@nwu.edu.cn,陕西省西安市太白北路229号,"029-88302211,029-88303892",http://zsb.nwu.edu.cn/,1902,2360.00
76,507,青岛科技大学,36000,0,gkschool507,184,28,739.8w,3258,372,普通本科,https://answer.eol.cn/question/index?id=1058&source=zsgk_app,理工类,2,山东省,,6000,,5001,1,1042600,青岛市,0,2,2,38003,2001,2,,山东,公办,37,3702,2,2,,7398463,[],https://static-data.eol.cn/upload/logo/507.jpg,0,22,5,青科大,zsb@qust.edu.cn,山东省青岛市松岭路99号,0532-88957996,https://zs.qust.edu.cn/,1950,1380.00
77,88,中国民航大学,36000,0,gkschool88,186,29,737.4w,18918,1929,普通本科,https://answer.eol.cn/question/index?id=667&source=zsgk_app,理工类,2,交通运输部,,6000,,5001,1,1005900,天津市,120110,1,2,38003,2001,2,东丽区,天津,公办,12,1201,2,2,,7373728,[],https://static-data.eol.cn/upload/logo/88.jpg,13,12,0,中国民航,zsb@cauc.edu.cn,天津市东丽区津北公路2898号,022-24092126,https://www.cauc.edu.cn/zsb/,1951,2575.50
78,528,山东建筑大学,36000,0,gkschool528,381,30,734.7w,3161,352,普通本科,https://answer.eol.cn/question/index?id=1075&source=zsgk_app,理工类,2,山东省,,6000,,5001,1,1043000,济南市,0,2,2,38003,2001,2,,山东,公办,37,3701,2,2,,7347301,[],https://static-data.eol.cn/upload/logo/528.jpg,0,15,0,山建大,zsb@sdjzu.edu.cn,山东省济南市临港开发区凤鸣路,"0531-86367222,0531-86367225",https://zsb.sdjzu.edu.cn/,1956,2400.00
79,112,南京理工大学,36000,0,gkschool112,38,31,731.1w,9485,992,普通本科,,理工类,1,工业和信息化部,,6000,,5001,1,1028800,南京市,320102,1,2,38000,2001,1,玄武区,江苏,公办,32,3201,2,2,双一流,7311028,[],https://static-data.eol.cn/upload/logo/112.jpg,25,14,18,"南理工,NJUST",,江苏省南京市孝陵卫200号,"400-110-2882,025-84432546",http://zsb.njust.edu.cn/,1953,3118.00
80,187,重庆理工大学,36000,0,gkschool187,220,32,729.1w,12081,1395,普通本科,https://answer.eol.cn/question/index?id=760&source=zsgk_app,理工类,2,重庆市,,6000,,5001,1,1166000,重庆市,500113,2,2,38003,2001,2,巴南区,重庆,公办,50,5001,2,2,,7291280,[],https://static-data.eol.cn/upload/logo/187.jpg,0,15,0,重庆工大,cgzs@cqut.edu.cn,花溪校区：重庆市巴南区红光大道69号两江校区：重庆市渝北区龙兴镇普福大道459号,"023-68822995,023-68654964,023-68822995",https://zs.cqut.edu.cn/,1940,2444.00
81,535,山东财经大学,36000,0,gkschool535,147,7,728.6w,16851,1557,普通本科,https://answer.eol.cn/question/index?id=327&source=zsgk_app,财经类,2,山东省,,6000,,5006,1,1045600,济南市,0,2,2,38003,2001,2,,山东,公办,37,3701,2,2,,7286340,[],https://static-data.eol.cn/upload/logo/535.jpg,0,4,4,山财,sdufezsb@126.com,济南市二环东路7366号山东财经大学燕山校区,"0531-88596191,0531-81793666,0531-88525423",http://zhaosheng.sdufe.edu.cn/tzgg/5.htm,1986,3264.00
82,139,太原理工大学,36000,0,gkschool139,109,33,727.1w,8910,987,普通本科,https://answer.eol.cn/question/index?id=714&source=zsgk_app,理工类,1,山西省,,6000,,5001,1,1011200,太原市,140106,2,2,38000,2001,2,迎泽区,山西,公办,14,1401,2,2,双一流,7270805,[],https://static-data.eol.cn/upload/logo/139.jpg,3,31,10,"太原理工,TUT,TYUT",zsb@tyut.edu.cn,山西省太原市迎泽西大街79号,"0351-6014101,0351-6014965,0351-6014020",http://zs.tyut.edu.cn/,1902,3200.00
83,265,四川师范大学,36000,0,gkschool265,195,3,723.6w,14472,1578,普通本科,https://answer.eol.cn/question/index?id=832&source=zsgk_app,师范类,2,四川省,,6000,,5004,1,1063600,成都市,0,2,2,38003,2001,2,,四川,公办,51,5101,2,2,,7236385,[],https://static-data.eol.cn/upload/logo/265.jpg,0,24,3,川师,sdzs@sicnu.edu.cn,四川省成都市锦江区静安路5号（四川师范大学狮子山校区）,"028-84768899,028-84767065",http://zs.sicnu.edu.cn/(S(kzduciksp4tle100b4aoxkhi))/index.aspx,1946,3400.00
84,464,华北水利水电大学,36000,0,gkschool464,327,34,720.1w,2878,326,普通本科,https://answer.eol.cn/question/index?id=3270&source=zsgk_app,理工类,2,河南省,,6000,,5001,1,1007800,郑州市,0,2,2,38003,2001,2,,河南,公办,41,4101,2,2,,7201326,[],https://static-data.eol.cn/upload/logo/464.jpg,0,19,3,"华水,NCWU",hbsyzs@ncwu.edu.cn,河南省郑州市金水东路136号,"0371-65790702,0371-65577818",http://www5.ncwu.edu.cn/zhaoshengwang/,1951,2336.00
85,471,集美大学,36000,0,gkschool471,209,40,718.7w,14678,575,普通本科,https://answer.eol.cn/question/index?id=1024&source=zsgk_app,综合类,2,福建省,,6000,,5000,1,1039000,厦门市,0,2,2,38003,2001,2,,福建,公办,35,3502,2,2,,7187302,[],https://static-data.eol.cn/upload/logo/471.jpg,8,13,2,jmu,zsb@jmu.edu.cn,厦门市集美区银江路185号,"0592-6181301,0592-6185889",http://zsb.jmu.edu.cn/,1994,2300.00
86,133,华东理工大学,36000,0,gkschool133,36,35,718.6w,40781,2682,普通本科,https://answer.eol.cn/question/index?id=708&source=zsgk_app,理工类,1,教育部,,6000,,5001,1,1025100,上海市,310104,2,1,38000,2001,1,徐汇区,上海,公办,31,3101,2,2,双一流,7186416,[],https://static-data.eol.cn/upload/logo/133.jpg,5,26,13,"华东理工,华理,ECUST",zsb@ecust.edu.cn,上海市梅陇路130号,021-64252763,https://zsb.ecust.edu.cn/,1952,2652.00
87,332,西北农林科技大学,36000,0,gkschool332,81,1,718.4w,30833,661,普通本科,https://answer.eol.cn/question/index?id=894&source=zsgk_app,农林类,1,教育部,,6000,,5002,1,1071200,咸阳市,610403,2,1,38001,2001,1,杨陵区,陕西,公办,61,6104,1,2,双一流,7184264,[],https://static-data.eol.cn/upload/logo/332.jpg,14,28,16,"西北农林,西农",zhaoshb@nwsuaf.edu.cn,陕西杨凌国家农业高新技术产业示范区西农路22号,"029-87091406,029-87091407,029-87091408,029-8709140",http://zhshw.nwsuaf.edu.cn,1934,5653.50
88,178,重庆医科大学,36000,0,gkschool178,0,2,715.3w,22341,2106,普通本科,https://answer.eol.cn/question/index?id=753&source=zsgk_app,医药类,2,重庆市,,6000,,5003,1,1063100,重庆市,500103,2,2,38003,2001,2,渝中区,重庆,公办,50,5001,2,2,,7152929,[],https://static-data.eol.cn/upload/logo/178.jpg,8,12,7,重庆医大,zhaoban@cqmu.edu.cn,重庆市渝中区医学院路1号；重庆医科大学缙云校区(位于重庆大学城),"023-68485358,023-65714673",https://bzkzs.cqmu.edu.cn/,1956,2650.00
89,35,云南大学,36000,0,gkschool35,135,41,714.3w,21978,2775,普通本科,https://answer.eol.cn/question/index?id=614&source=zsgk_app,综合类,1,云南省,,6000,,5000,1,1067300,昆明市,530114,2,2,38001,2001,1,呈贡区,云南,公办,53,5301,2,2,双一流,7143034,[],https://static-data.eol.cn/upload/logo/35.jpg,7,64,21,"ynu,云大",zszx@ynu.edu.cn,云南省昆明市翠湖北路2号,"0871-65033819,0871-65032173,0871-65939873",http://zsb.ynu.edu.cn/,1922,4363.64
90,307,上海理工大学,36000,0,gkschool307,107,36,709.1w,28476,2406,普通本科,https://answer.eol.cn/question/index?id=871&source=zsgk_app,理工类,2,上海市,,6000,,5001,1,1025200,上海市,310110,2,2,38003,2001,2,杨浦区,上海,公办,31,3101,2,2,,7091433,[],https://static-data.eol.cn/upload/logo/307.jpg,2,27,8,上海理工,zhaoban@usst.edu.cn,上海市军工路516号,021-55270799,http://zhaoban.usst.edu.cn/,1906,1500.00
91,490,河南财经政法大学,36000,0,gkschool490,249,8,704.5w,2505,315,普通本科,https://answer.eol.cn/question/index?id=1042&source=zsgk_app,财经类,2,河南省,,6000,,5006,1,1048400,郑州市,0,2,2,38003,2001,2,,河南,公办,41,4101,2,2,,7044856,[],https://static-data.eol.cn/upload/logo/490.jpg,0,11,0,"河南财大,HUEL",hncdzsb@163.com,郑东校区（郑州市金水东路180号）；文北校区（郑州市文化路80号）,0371-86507767,http://zs.huel.edu.cn,1948,2000.00
92,77,南京航空航天大学,36000,0,gkschool77,33,37,702.5w,9239,955,普通本科,,理工类,1,工业和信息化部,,6000,,5001,1,1028700,南京市,320104,1,2,38000,2001,1,秦淮区,江苏,公办,32,3201,2,2,双一流,7025180,[],https://static-data.eol.cn/upload/logo/77.jpg,5,33,17,"nuaa,南航",zsb@nuaa.edu.cn,明故宫校区地址为江苏省南京市秦淮区御道街29号;将军路校区地址为南京市江宁区将军大道29号,"025-84892899,400-181-0287",http://zs.nuaa.edu.cn,1952,2077.00
93,38,北京交通大学,36000,0,gkschool38,47,38,685.5w,28446,2766,普通本科,https://answer.eol.cn/question/index?id=617&source=zsgk_app,理工类,1,教育部,,6000,,5001,1,1000400,北京市,110108,2,1,38000,2001,1,海淀区,北京,公办,11,1101,2,2,双一流,6854772,[],https://static-data.eol.cn/upload/logo/38.jpg,12,33,21,"北京交大,BJTU",,北京市海淀区西直门外上园村3号,010-51688441,https://zsw.bjtu.edu.cn,0000,1000.00
94,180,西南政法大学,36000,0,gkschool180,151,1,681.5w,33942,2826,普通本科,https://answer.eol.cn/question/index?id=755&source=zsgk_app,政法类,2,重庆市,,6000,,5007,1,1065200,重庆市,500112,2,2,38003,2001,1,渝北区,重庆,公办,50,5001,2,2,,6815093,[],https://static-data.eol.cn/upload/logo/180.jpg,2,8,2,西南政法,xzbkzb@swupl.edu.cn,重庆市渝北区宝圣大道301号,"023-67258088,023-67258828",http://zs.swupl.edu.cn/,1950,3000.00
95,831,华北电力大学,36000,0,gkschool831,56,39,671.4w,8426,988,普通本科,,理工类,1,教育部,,6000,,5001,1,1005400,北京市,110114,2,1,38000,2001,1,昌平区,北京,公办,11,1101,2,2,双一流,6713805,[],https://static-data.eol.cn/upload/logo/831.jpg,2,23,7,"华北电力,华电,NCEPU",zsb@ncepu.edu.cn,北京市昌平区回龙观北农路2号,"010-61773377,010-61773022,010-61773020",https://goto.ncepu.edu.cn/,1958,1600.00
